sale_id,product_id,quantity,discount,unit_price,unit_cost
887,22,2,0,36600.48,29953.6
887,64,1,0,8286.71,6362.4
887,120,1,0.05,1861.62,1512.43
888,88,1,0.1,8530.57,7164.7
889,34,1,0.1,28176.66,22798.3
889,110,1,0.1,1359.5,1110.25
890,30,1,0.15,43457.18,35913.46
890,39,2,0.2,40056.63,33032.66
891,47,1,0,33711.86,28748.63
891,51,1,0.05,15493.11,12939.08
892,50,1,0.1,14093.3,10657.04
892,95,4,0,810.49,602.59
893,64,1,0.05,8286.71,6362.4
893,95,1,0.2,810.49,602.59
894,54,1,0.1,17754.88,14616.31
894,106,3,0.1,254.07,201.91
895,46,27,0.15,22745.35,18876.27
896,44,1,0.2,33553.11,26819.15
896,45,1,0.1,12288.95,9920.28
897,47,1,0.1,33711.86,28748.63
898,11,1,0.15,37366.11,29328.87
899,22,1,0.1,36600.48,29953.6
899,101,2,0.2,1459.15,1135.82
900,33,1,0.2,20799.96,17519.04
900,46,1,0.1,22745.35,18876.27
900,51,1,0,15493.11,12939.08
901,10,1,0.05,28984.82,24375.23
901,22,1,0.15,36600.48,29953.6
901,42,2,0,41592.8,33329.48
902,105,3,0.1,369.29,293.25
903,77,1,0.05,3869,3051.47
903,101,4,0.15,1459.15,1135.82
904,42,2,0,41592.8,33329.48
904,60,1,0.084130435,15649.8,12875.64
904,62,1,0.1,6880.13,5595.68
905,47,2,0.05,33711.86,28748.63
905,51,1,0.1,15493.11,12939.08
905,78,3,0.25,18441.07,15373.23
906,16,2,0.25,10389.79,8227.78
906,29,1,0,32511.15,25921.35
907,20,2,0,17899.64,15367.23
908,57,1,0.1,10919.01,8449.42
908,101,1,0.2,1459.15,1135.82
909,34,1,0,28176.66,22798.3
909,78,1,0.05,18441.07,15373.23
910,34,1,0.15,28176.66,22798.3
911,51,1,0,15493.11,12939.08
911,70,1,0.084130435,3986.1,3200.76
911,101,1,0.05,1459.15,1135.82
912,14,1,0.05,81785.8,67687.25
912,27,1,0.05,34727.99,30069.8
912,84,1,0.1,4099.96,3057.64
913,25,1,0.05,25300.08,21052.74
913,61,1,0.2,6122.69,4930.93
914,6,1,0,34593.4,28061.7
914,57,2,0.2,10919.01,8449.42
914,64,1,0.05,8286.71,6362.4
914,87,1,0,30887.67,24562.15
915,18,2,0,25982.69,22325.13
915,40,1,0,46147.36,36854.06
915,83,2,0.05,1338.95,1016.05
916,12,39,0.05,50160.12,38153.08
916,29,1,0,32511.15,25921.35
917,4,1,0.05,19059.59,16284.04
917,58,1,0.2,4545.08,3591.57
917,70,3,0.05,3986.1,3200.76
918,57,1,0.1,10919.01,8449.42
919,11,1,0.15,37366.11,29328.87
920,34,1,0.05,28176.66,22798.3
921,58,1,0,4545.08,3591.57
921,101,2,0.05,1459.15,1135.82
921,107,3,0.084130435,1478.47,1285.3
922,87,1,0.084130435,30887.67,24562.15
922,105,1,0,369.29,293.25
923,30,1,0.25,43457.18,35913.46
923,51,1,0,15493.11,12939.08
924,13,1,0.1,67300.5,50244.66
924,47,1,0.1,33711.86,28748.63
924,49,1,0,8760.67,7484.66
924,67,1,0,5963.33,4499.54
924,70,1,0,3986.1,3200.76
925,22,2,0.2,36600.48,29953.6
926,5,1,0,23034.18,18268.86
926,26,1,0.15,56726.38,47501.32
926,29,1,0.1,32511.15,25921.35
926,40,2,0,46147.36,36854.06
927,32,1,0.05,31328.71,25759.55
928,114,1,0.25,3218.92,2763.17
929,29,1,0.084130435,32511.15,25921.35
929,41,1,0.05,23315.37,18692.16
929,92,1,0.1,1964.69,1465.53
930,57,1,0.1,10919.01,8449.42
930,88,3,0,8530.57,7164.7
931,18,1,0.05,25982.69,22325.13
932,18,1,0.15,25982.69,22325.13
932,47,1,0,33711.86,28748.63
933,30,1,0.05,43457.18,35913.46
933,55,1,0,6831.22,5452.4
933,78,1,0.15,18441.07,15373.23
933,120,1,0,1861.62,1512.43
934,42,1,0.05,41592.8,33329.48
934,75,2,0.084130435,3132.72,2420.05
934,83,1,0.25,1338.95,1016.05
935,17,1,0.2,6774.4,5453
936,36,1,0,46415.07,39576.59
936,40,1,0.1,46147.36,36854.06
936,75,1,0.05,3132.72,2420.05
937,7,2,0,43638.93,36859.8
937,113,2,0.1,1569.91,1277.81
938,64,1,0.2,8286.71,6362.4
938,103,1,0.15,642.13,517.28
939,112,3,0.05,1086.02,808.75
940,7,2,0.05,43638.93,36859.8
941,5,1,0.05,23034.18,18268.86
942,10,2,0.1,28984.82,24375.23
942,17,1,0.1,6774.4,5453
942,27,1,0.15,34727.99,30069.8
943,4,1,0.084130435,19059.59,16284.04
944,42,2,0,41592.8,33329.48
944,64,2,0,8286.71,6362.4
944,75,2,0,3132.72,2420.05
945,15,1,0,8716.42,7172.96
945,40,1,0.05,46147.36,36854.06
946,6,1,0.15,34593.4,28061.7
947,79,1,0,1152.51,894.74
947,81,3,0.05,5167.83,3948.66
947,87,1,0.15,30887.67,24562.15
948,4,1,0.1,19059.59,16284.04
948,18,1,0.2,25982.69,22325.13
949,43,1,0.1,10452.57,7798.28
949,70,1,0,3986.1,3200.76
949,89,3,0.2,5504.56,4448.14
949,94,4,0.15,1307.79,1131.43
949,110,2,0.1,1359.5,1110.25
950,58,1,0.1,4545.08,3591.57
951,6,1,0.1,34593.4,28061.7
951,19,1,0,15032.26,12417.54
951,72,1,0,2022.18,1691.08
951,101,4,0.05,1459.15,1135.82
952,71,1,0.05,3616.71,2805.57
952,74,1,0.05,2983.21,2320.79
952,77,1,0.2,3869,3051.47
953,105,4,0.05,369.29,293.25
954,95,1,0.15,810.49,602.59
954,105,1,0.084130435,369.29,293.25
954,112,1,0.1,1086.02,808.75
955,39,1,0.084130435,40056.63,33032.66
955,41,1,0.2,23315.37,18692.16
955,102,2,0.1,762.95,613.79
956,64,1,0.05,8286.71,6362.4
956,67,1,0,5963.33,4499.54
956,88,2,0,8530.57,7164.7
957,40,1,0.1,46147.36,36854.06
957,64,1,0.15,8286.71,6362.4
957,74,2,0.05,2983.21,2320.79
957,84,2,0,4099.96,3057.64
958,67,1,0.1,5963.33,4499.54
958,100,1,0.05,3280.7,2734.71
958,113,1,0,1569.91,1277.81
959,21,1,0.2,10769.33,8068.73
959,120,5,0.1,1861.62,1512.43
960,49,1,0.1,8760.67,7484.66
960,87,2,0.05,30887.67,24562.15
961,34,1,0,28176.66,22798.3
961,57,1,0,10919.01,8449.42
961,66,1,0,15460.09,12005.8
962,6,2,0.05,34593.4,28061.7
962,99,2,0,4558.37,3844.16
963,38,1,0.084130435,24245.73,18469.45
963,45,1,0.05,12288.95,9920.28
963,58,1,0.05,4545.08,3591.57
963,64,2,0.05,8286.71,6362.4
964,16,2,0,10389.79,8227.78
964,26,2,0.1,56726.38,47501.32
964,84,1,0.05,4099.96,3057.64
964,88,1,0.1,8530.57,7164.7
964,101,1,0,1459.15,1135.82
965,63,1,0.084130435,11424.44,8683.37
965,100,1,0.05,3280.7,2734.71
966,29,2,0.2,32511.15,25921.35
966,103,1,0,642.13,517.28
967,46,1,0,22745.35,18876.27
967,52,1,0.1,8639.23,6791.57
967,57,2,0.15,10919.01,8449.42
967,94,1,0.1,1307.79,1131.43
968,44,1,0.15,33553.11,26819.15
968,88,2,0,8530.57,7164.7
969,40,1,0.1,46147.36,36854.06
969,41,1,0,23315.37,18692.16
969,54,1,0.25,17754.88,14616.31
969,89,1,0,5504.56,4448.14
970,56,1,0.2,14281.19,10925.54
970,82,1,0,6597.27,5199.67
971,44,1,0,33553.11,26819.15
971,65,1,0,9653.18,7226.05
971,113,3,0.05,1569.91,1277.81
972,99,1,0.15,4558.37,3844.16
973,59,1,0.05,10639.98,8184.85
973,113,2,0.05,1569.91,1277.81
974,70,3,0.2,3986.1,3200.76
974,120,4,0.05,1861.62,1512.43
975,46,2,0,22745.35,18876.27
975,75,50,0.05,3132.72,2420.05
975,108,2,0.15,1810.57,1441.58
976,88,1,0,8530.57,7164.7
977,40,1,0.05,46147.36,36854.06
977,64,1,0,8286.71,6362.4
977,76,3,0.1,3430.15,2769.65
977,94,2,0.1,1307.79,1131.43
978,42,1,0,41592.8,33329.48
978,47,1,0,33711.86,28748.63
978,62,1,0.2,6880.13,5595.68
978,64,1,0.1,8286.71,6362.4
979,46,2,0.084130435,22745.35,18876.27
980,92,1,0.25,1964.69,1465.53
981,100,45,0,3280.7,2734.71
982,32,1,0,31328.71,25759.55
982,34,1,0,28176.66,22798.3
982,103,1,0.15,642.13,517.28
983,4,1,0.15,19059.59,16284.04
983,49,1,0.15,8760.67,7484.66
983,64,1,0,8286.71,6362.4
984,1,2,0,7820.51,6378.81
984,99,3,0,4558.37,3844.16
984,114,5,0.15,3218.92,2763.17
985,88,2,0.1,8530.57,7164.7
985,116,5,0.05,2142.99,1643.31
986,54,1,0.1,17754.88,14616.31
986,70,3,0,3986.1,3200.76
987,66,1,0,15460.09,12005.8
987,95,4,0,810.49,602.59
987,109,1,0.1,525.46,445.88
988,17,2,0.2,6774.4,5453
988,101,2,0,1459.15,1135.82
988,110,1,0.1,1359.5,1110.25
989,45,1,0,12288.95,9920.28
989,47,1,0.2,33711.86,28748.63
989,54,1,0.05,17754.88,14616.31
989,88,1,0.05,8530.57,7164.7
989,107,2,0.15,1478.47,1285.3
991,57,1,0.05,10919.01,8449.42
991,110,1,0.05,1359.5,1110.25
992,7,1,0.05,43638.93,36859.8
992,73,2,0.05,2594.94,1956.68
993,22,1,0.1,36600.48,29953.6
993,30,1,0,43457.18,35913.46
994,73,1,0,2594.94,1956.68
994,78,2,0,18441.07,15373.23
995,18,1,0.1,25982.69,22325.13
995,34,1,0.15,28176.66,22798.3
995,38,1,0,24245.73,18469.45
996,5,1,0.15,23034.18,18268.86
996,12,1,0.1,50160.12,38153.08
996,47,54,0.05,33711.86,28748.63
996,61,2,0.084130435,6122.69,4930.93
997,28,1,0.1,24863.02,18580.35
998,61,1,0.2,6122.69,4930.93
999,105,1,0.05,369.29,293.25
999,109,5,0.084130435,525.46,445.88
1000,18,1,0,25982.69,22325.13
1000,30,1,0.15,43457.18,35913.46
1000,88,2,0,8530.57,7164.7
1001,44,1,0.15,33553.11,26819.15
1001,64,1,0.084130435,8286.71,6362.4
1002,87,1,0.2,30887.67,24562.15
1003,72,1,0.084130435,2022.18,1691.08
1004,26,1,0.05,56726.38,47501.32
1004,41,1,0.1,23315.37,18692.16
1004,89,3,0.05,5504.56,4448.14
1004,113,4,0.1,1569.91,1277.81
1005,119,1,0.05,1955.14,1590.52
1006,61,1,0.25,6122.69,4930.93
1006,77,3,0.15,3869,3051.47
1007,89,2,0.2,5504.56,4448.14
1007,105,1,0.05,369.29,293.25
1008,24,1,0,23132.89,17177.19
1008,106,1,0.15,254.07,201.91
1009,103,2,0.1,642.13,517.28
1010,24,1,0.1,23132.89,17177.19
1010,47,1,0.15,33711.86,28748.63
1010,101,1,0.1,1459.15,1135.82
1011,95,1,0,810.49,602.59
1012,11,1,0,37366.11,29328.87
1012,30,1,0.1,43457.18,35913.46
1012,81,1,0.084130435,5167.83,3948.66
1012,105,1,0.2,369.29,293.25
1013,106,1,0.084130435,254.07,201.91
1013,110,2,0.2,1359.5,1110.25
1014,29,1,0,32511.15,25921.35
1015,5,1,0.05,23034.18,18268.86
1015,52,1,0,8639.23,6791.57
1015,56,1,0.05,14281.19,10925.54
1016,29,1,0,32511.15,25921.35
1016,60,1,0.15,15649.8,12875.64
1017,11,1,0.1,37366.11,29328.87
1017,70,1,0.2,3986.1,3200.76
1018,64,1,0.2,8286.71,6362.4
1018,66,1,0,15460.09,12005.8
1019,101,1,0.15,1459.15,1135.82
1020,24,1,0.15,23132.89,17177.19
1020,82,1,0,6597.27,5199.67
1020,101,1,0,1459.15,1135.82
1021,15,1,0.05,8716.42,7172.96
1021,22,2,0.15,36600.48,29953.6
1021,30,1,0.1,43457.18,35913.46
1021,44,1,0,33553.11,26819.15
1021,84,1,0,4099.96,3057.64
1022,30,1,0.1,43457.18,35913.46
1022,45,1,0.15,12288.95,9920.28
1022,103,3,0.1,642.13,517.28
1023,56,2,0.2,14281.19,10925.54
1023,99,2,0.05,4558.37,3844.16
1023,115,2,0.1,1119.73,946.62
1024,26,1,0,56726.38,47501.32
1024,99,2,0.15,4558.37,3844.16
1024,107,5,0.2,1478.47,1285.3
1024,111,1,0,1247.24,976.36
1025,109,2,0,525.46,445.88
1026,24,1,0.05,23132.89,17177.19
1027,7,1,0.05,43638.93,36859.8
1027,42,1,0.25,41592.8,33329.48
1027,57,1,0.1,10919.01,8449.42
1028,27,1,0.05,34727.99,30069.8
1028,58,1,0.1,4545.08,3591.57
1028,64,1,0.1,8286.71,6362.4
1028,88,1,0,8530.57,7164.7
1028,112,1,0.1,1086.02,808.75
1029,73,1,0.05,2594.94,1956.68
1030,46,1,0.05,22745.35,18876.27
1030,59,72,0.1,10639.98,8184.85
1030,84,1,0.084130435,4099.96,3057.64
1031,15,1,0.2,8716.42,7172.96
1031,107,5,0.2,1478.47,1285.3
1032,43,1,0.1,10452.57,7798.28
1032,47,1,0,33711.86,28748.63
1032,101,3,0,1459.15,1135.82
1033,42,1,0.05,41592.8,33329.48
1034,16,1,0.084130435,10389.79,8227.78
1034,40,1,0,46147.36,36854.06
1035,17,1,0.15,6774.4,5453
1035,73,3,0,2594.94,1956.68
1035,88,2,0.1,8530.57,7164.7
1035,113,1,0.1,1569.91,1277.81
1036,60,1,0.084130435,15649.8,12875.64
1036,79,1,0.05,1152.51,894.74
1037,46,1,0.15,22745.35,18876.27
1037,57,1,0,10919.01,8449.42
1037,101,1,0.05,1459.15,1135.82
1038,28,2,0.15,24863.02,18580.35
1038,88,1,0.1,8530.57,7164.7
1039,24,1,0.15,23132.89,17177.19
1039,42,1,0.05,41592.8,33329.48
1039,47,1,0,33711.86,28748.63
1039,57,1,0,10919.01,8449.42
1039,95,1,0,810.49,602.59
1040,22,2,0.15,36600.48,29953.6
1040,92,1,0.1,1964.69,1465.53
1041,25,1,0.2,25300.08,21052.74
1042,15,2,0.2,8716.42,7172.96
1043,24,2,0,23132.89,17177.19
1043,50,1,0,14093.3,10657.04
1043,78,1,0.084130435,18441.07,15373.23
1043,85,1,0.1,11775.25,8823.61
1043,113,3,0.05,1569.91,1277.81
1044,16,1,0,10389.79,8227.78
1044,24,1,0.1,23132.89,17177.19
1044,34,1,0,28176.66,22798.3
1044,76,1,0.1,3430.15,2769.65
1044,81,3,0,5167.83,3948.66
1045,60,1,0,15649.8,12875.64
1045,67,1,0.1,5963.33,4499.54
1045,95,1,0,810.49,602.59
1046,24,1,0,23132.89,17177.19
1046,64,1,0.15,8286.71,6362.4
1046,113,2,0,1569.91,1277.81
1047,7,1,0.05,43638.93,36859.8
1047,38,1,0.15,24245.73,18469.45
1047,88,2,0.05,8530.57,7164.7
1048,20,2,0,17899.64,15367.23
1048,46,1,0.05,22745.35,18876.27
1048,66,1,0,15460.09,12005.8
1049,39,1,0.1,40056.63,33032.66
1050,34,1,0.05,28176.66,22798.3
1050,35,1,0.05,40351.44,30761.63
1050,45,1,0,12288.95,9920.28
1050,51,2,0.25,15493.11,12939.08
1051,88,1,0.15,8530.57,7164.7
1052,27,1,0.05,34727.99,30069.8
1052,84,1,0.1,4099.96,3057.64
1052,95,1,0,810.49,602.59
1052,97,1,0.2,686.28,534.14
1053,29,1,0.15,32511.15,25921.35
1053,30,1,0,43457.18,35913.46
1053,55,1,0.05,6831.22,5452.4
1053,57,1,0.15,10919.01,8449.42
1054,18,1,0,25982.69,22325.13
1054,100,3,0.05,3280.7,2734.71
1054,117,1,0,941.78,718.08
1055,95,3,0.1,810.49,602.59
1056,5,1,0,23034.18,18268.86
1056,78,1,0.1,18441.07,15373.23
1057,103,2,0,642.13,517.28
1058,78,1,0.084130435,18441.07,15373.23
1058,96,4,0.05,943.63,713.86
1059,16,1,0.15,10389.79,8227.78
1060,24,1,0.25,23132.89,17177.19
1060,28,1,0.2,24863.02,18580.35
1060,30,2,0.2,43457.18,35913.46
1060,120,1,0.1,1861.62,1512.43
1061,24,69,0.05,23132.89,17177.19
1061,41,1,0.25,23315.37,18692.16
1061,92,3,0.05,1964.69,1465.53
1062,46,1,0.05,22745.35,18876.27
1062,72,2,0.2,2022.18,1691.08
1063,61,1,0,6122.69,4930.93
1063,92,2,0,1964.69,1465.53
1064,30,1,0,43457.18,35913.46
1065,32,2,0.084130435,31328.71,25759.55
1065,58,1,0.2,4545.08,3591.57
1065,64,1,0,8286.71,6362.4
1066,17,2,0.15,6774.4,5453
1066,64,1,0,8286.71,6362.4
1066,77,2,0.25,3869,3051.47
1067,30,1,0.05,43457.18,35913.46
1067,81,1,0.15,5167.83,3948.66
1067,94,2,0.15,1307.79,1131.43
1067,101,2,0.05,1459.15,1135.82
1067,115,3,0,1119.73,946.62
1068,54,1,0.084130435,17754.88,14616.31
1068,61,2,0.084130435,6122.69,4930.93
1068,92,4,0.084130435,1964.69,1465.53
1069,4,2,0.25,19059.59,16284.04
1069,30,1,0.05,43457.18,35913.46
1069,88,3,0.05,8530.57,7164.7
1069,99,2,0.1,4558.37,3844.16
1069,107,1,0.15,1478.47,1285.3
1070,10,1,0,28984.82,24375.23
1070,64,2,0.1,8286.71,6362.4
1070,74,3,0.05,2983.21,2320.79
1070,119,1,0.1,1955.14,1590.52
1071,99,1,0,4558.37,3844.16
1071,112,3,0,1086.02,808.75
1072,22,1,0,36600.48,29953.6
1072,32,1,0.05,31328.71,25759.55
1072,34,1,0.15,28176.66,22798.3
1072,58,1,0.05,4545.08,3591.57
1072,110,1,0.084130435,1359.5,1110.25
1073,113,1,0.1,1569.91,1277.81
1074,24,1,0,23132.89,17177.19
1074,35,1,0.1,40351.44,30761.63
1074,99,3,0.15,4558.37,3844.16
1074,107,3,0,1478.47,1285.3
1075,101,1,0,1459.15,1135.82
1076,19,1,0,15032.26,12417.54
1076,44,1,0.15,33553.11,26819.15
1076,111,4,0,1247.24,976.36
1077,17,1,0.1,6774.4,5453
1077,70,1,0,3986.1,3200.76
1077,113,4,0.1,1569.91,1277.81
1078,14,2,0.15,81785.8,67687.25
1078,50,1,0,14093.3,10657.04
1078,101,1,0.05,1459.15,1135.82
1078,120,1,0.05,1861.62,1512.43
1079,77,1,0,3869,3051.47
1079,88,1,0.084130435,8530.57,7164.7
1079,105,2,0,369.29,293.25
1079,113,1,0.1,1569.91,1277.81
1080,50,1,0.05,14093.3,10657.04
1080,57,1,0,10919.01,8449.42
1081,42,1,0.15,41592.8,33329.48
1082,29,1,0.1,32511.15,25921.35
1082,76,2,0.1,3430.15,2769.65
1083,57,1,0.15,10919.01,8449.42
1084,16,1,0.25,10389.79,8227.78
1084,18,1,0,25982.69,22325.13
1084,88,3,0,8530.57,7164.7
1085,55,2,0.1,6831.22,5452.4
1085,101,1,0.1,1459.15,1135.82
1086,39,1,0,40056.63,33032.66
1086,64,1,0.15,8286.71,6362.4
1086,105,1,0.084130435,369.29,293.25
1086,109,1,0.15,525.46,445.88
1087,17,2,0.05,6774.4,5453
1087,103,1,0.05,642.13,517.28
1087,108,1,0,1810.57,1441.58
1088,6,1,0.1,34593.4,28061.7
1088,54,1,0.2,17754.88,14616.31
1088,70,2,0.15,3986.1,3200.76
1088,105,3,0.2,369.29,293.25
1089,4,1,0,19059.59,16284.04
1090,15,72,0.2,8716.42,7172.96
1090,23,1,0.2,23449.3,19546.85
1090,31,1,0.15,35560.46,30062.84
1091,3,1,0.1,14825.71,12218.97
1091,75,3,0.1,3132.72,2420.05
1091,77,1,0.2,3869,3051.47
1091,108,5,0.2,1810.57,1441.58
1092,15,1,0,8716.42,7172.96
1092,111,2,0.15,1247.24,976.36
1093,1,2,0.05,7820.51,6378.81
1093,29,1,0.05,32511.15,25921.35
1093,73,2,0.25,2594.94,1956.68
1094,51,1,0,15493.11,12939.08
1094,54,1,0,17754.88,14616.31
1094,58,1,0.05,4545.08,3591.57
1094,94,1,0.1,1307.79,1131.43
1095,78,2,0.1,18441.07,15373.23
1096,99,1,0.05,4558.37,3844.16
1096,108,2,0.05,1810.57,1441.58
1096,113,5,0,1569.91,1277.81
1097,10,1,0.1,28984.82,24375.23
1097,120,80,0.05,1861.62,1512.43
1098,6,1,0.15,34593.4,28061.7
1099,47,1,0,33711.86,28748.63
1099,89,1,0.05,5504.56,4448.14
1100,101,3,0.084130435,1459.15,1135.82
1101,67,1,0,5963.33,4499.54
1102,21,2,0.1,10769.33,8068.73
1103,29,1,0,32511.15,25921.35
1103,31,1,0,35560.46,30062.84
1103,41,1,0,23315.37,18692.16
1103,82,1,0.15,6597.27,5199.67
1103,120,2,0.05,1861.62,1512.43
1104,15,2,0.15,8716.42,7172.96
1104,72,1,0,2022.18,1691.08
1104,89,1,0.15,5504.56,4448.14
1105,57,1,0.1,10919.01,8449.42
1105,70,1,0,3986.1,3200.76
1105,78,2,0.1,18441.07,15373.23
1105,101,1,0,1459.15,1135.82
1105,120,2,0,1861.62,1512.43
1106,53,1,0.1,10777.52,8220.29
1106,112,3,0.15,1086.02,808.75
1107,58,1,0.2,4545.08,3591.57
1107,103,1,0,642.13,517.28
1108,9,1,0,52332.04,44905.39
1108,96,1,0.2,943.63,713.86
1109,64,1,0.2,8286.71,6362.4
1109,101,2,0.05,1459.15,1135.82
1110,17,1,0.05,6774.4,5453
1111,52,1,0.084130435,8639.23,6791.57
1111,57,1,0.1,10919.01,8449.42
1111,58,1,0.15,4545.08,3591.57
1112,48,1,0.15,31451.42,24168.17
1113,54,1,0.15,17754.88,14616.31
1113,78,1,0.1,18441.07,15373.23
1114,18,1,0.2,25982.69,22325.13
1114,36,1,0.15,46415.07,39576.59
1114,73,1,0.2,2594.94,1956.68
1115,24,1,0.1,23132.89,17177.19
1116,22,1,0.05,36600.48,29953.6
1117,19,1,0.1,15032.26,12417.54
1117,21,2,0.15,10769.33,8068.73
1117,25,2,0.05,25300.08,21052.74
1117,95,1,0.1,810.49,602.59
1118,39,1,0.15,40056.63,33032.66
1118,73,1,0,2594.94,1956.68
1119,117,1,0,941.78,718.08
1120,24,1,0.05,23132.89,17177.19
1120,32,1,0,31328.71,25759.55
1120,63,1,0.05,11424.44,8683.37
1120,83,3,0.05,1338.95,1016.05
1121,63,1,0.05,11424.44,8683.37
1122,32,2,0,31328.71,25759.55
1122,39,1,0.15,40056.63,33032.66
1122,117,3,0,941.78,718.08
1123,4,2,0.15,19059.59,16284.04
1123,7,1,0.2,43638.93,36859.8
1123,47,1,0.1,33711.86,28748.63
1123,113,3,0.1,1569.91,1277.81
1124,38,1,0.25,24245.73,18469.45
1124,46,1,0.05,22745.35,18876.27
1125,13,2,0.05,67300.5,50244.66
1126,73,3,0.05,2594.94,1956.68
1127,47,2,0,33711.86,28748.63
1127,49,1,0.2,8760.67,7484.66
1128,16,1,0,10389.79,8227.78
1129,18,1,0.05,25982.69,22325.13
1129,58,2,0.2,4545.08,3591.57
1129,73,1,0.05,2594.94,1956.68
1130,43,1,0.15,10452.57,7798.28
1131,17,1,0.2,6774.4,5453
1131,100,3,0.2,3280.7,2734.71
1131,110,5,0,1359.5,1110.25
1132,9,2,0,52332.04,44905.39
1132,33,1,0,20799.96,17519.04
1132,38,1,0.1,24245.73,18469.45
1132,114,2,0,3218.92,2763.17
1132,119,2,0,1955.14,1590.52
1133,24,1,0.2,23132.89,17177.19
1133,29,1,0.15,32511.15,25921.35
1133,47,1,0.1,33711.86,28748.63
1134,30,2,0.084130435,43457.18,35913.46
1134,42,1,0.2,41592.8,33329.48
1134,47,1,0,33711.86,28748.63
1135,49,2,0.1,8760.67,7484.66
1135,56,1,0.1,14281.19,10925.54
1136,16,1,0.15,10389.79,8227.78
1136,79,35,0.05,1152.51,894.74
1137,15,2,0.2,8716.42,7172.96
1137,73,1,0.05,2594.94,1956.68
1138,100,1,0.084130435,3280.7,2734.71
1139,70,1,0.2,3986.1,3200.76
1140,21,2,0.2,10769.33,8068.73
1140,52,1,0.15,8639.23,6791.57
1140,57,48,0.15,10919.01,8449.42
1140,120,3,0,1861.62,1512.43
1141,17,2,0.2,6774.4,5453
1141,24,2,0.2,23132.89,17177.19
1142,61,1,0.1,6122.69,4930.93
1143,8,1,0.1,54416.24,46147.25
1143,88,1,0.05,8530.57,7164.7
1144,22,1,0,36600.48,29953.6
1144,33,2,0,20799.96,17519.04
1145,32,1,0.15,31328.71,25759.55
1145,67,1,0,5963.33,4499.54
1145,71,1,0.2,3616.71,2805.57
1146,12,1,0.15,50160.12,38153.08
1146,47,2,0.05,33711.86,28748.63
1146,81,1,0.1,5167.83,3948.66
1146,101,2,0,1459.15,1135.82
1147,12,1,0.05,50160.12,38153.08
1147,15,2,0.05,8716.42,7172.96
1147,19,1,0.1,15032.26,12417.54
1147,101,2,0.05,1459.15,1135.82
1148,81,2,0.2,5167.83,3948.66
1149,32,1,0.05,31328.71,25759.55
1149,119,3,0.05,1955.14,1590.52
1150,88,2,0.05,8530.57,7164.7
1150,114,1,0.05,3218.92,2763.17
1150,120,4,0.2,1861.62,1512.43
1151,5,1,0.1,23034.18,18268.86
1152,119,1,0.05,1955.14,1590.52
1153,43,2,0.15,10452.57,7798.28
1153,58,1,0,4545.08,3591.57
1153,64,1,0.05,8286.71,6362.4
1153,96,1,0.15,943.63,713.86
1154,42,1,0.1,41592.8,33329.48
1155,30,1,0.2,43457.18,35913.46
1155,92,1,0.15,1964.69,1465.53
1156,39,1,0,40056.63,33032.66
1156,73,1,0,2594.94,1956.68
1157,72,1,0.1,2022.18,1691.08
1158,35,1,0.15,40351.44,30761.63
1158,67,1,0,5963.33,4499.54
1159,39,1,0.15,40056.63,33032.66
1159,49,1,0.05,8760.67,7484.66
1159,51,1,0.1,15493.11,12939.08
1159,96,1,0,943.63,713.86
1160,57,1,0.1,10919.01,8449.42
1160,62,1,0.05,6880.13,5595.68
1160,73,2,0.2,2594.94,1956.68
1160,88,2,0.084130435,8530.57,7164.7
1161,6,1,0,34593.4,28061.7
1161,11,2,0,37366.11,29328.87
1161,88,2,0.05,8530.57,7164.7
1161,89,1,0.1,5504.56,4448.14
1161,108,2,0.05,1810.57,1441.58
1162,88,1,0.25,8530.57,7164.7
1162,92,3,0,1964.69,1465.53
1162,109,1,0.05,525.46,445.88
1163,46,1,0.1,22745.35,18876.27
1164,16,2,0,10389.79,8227.78
1164,57,2,0,10919.01,8449.42
1164,88,3,0.05,8530.57,7164.7
1165,7,1,0.2,43638.93,36859.8
1165,29,1,0.2,32511.15,25921.35
1166,35,1,0.05,40351.44,30761.63
1166,67,1,0.2,5963.33,4499.54
1166,73,3,0.25,2594.94,1956.68
1166,101,4,0,1459.15,1135.82
1167,120,2,0.084130435,1861.62,1512.43
1168,39,1,0,40056.63,33032.66
1168,60,1,0.2,15649.8,12875.64
1169,94,2,0.05,1307.79,1131.43
1170,30,1,0.1,43457.18,35913.46
1170,103,2,0,642.13,517.28
1171,24,1,0.1,23132.89,17177.19
1171,26,2,0.15,56726.38,47501.32
1171,54,2,0.05,17754.88,14616.31
1171,76,3,0.1,3430.15,2769.65
1172,18,1,0.2,25982.69,22325.13
1172,89,1,0.05,5504.56,4448.14
1173,18,1,0.1,25982.69,22325.13
1173,105,1,0.05,369.29,293.25
1174,109,2,0.15,525.46,445.88
1174,116,2,0,2142.99,1643.31
1175,58,1,0.15,4545.08,3591.57
1176,28,2,0.05,24863.02,18580.35
1176,43,1,0.1,10452.57,7798.28
1176,44,1,0.15,33553.11,26819.15
1177,27,1,0.15,34727.99,30069.8
1177,54,2,0.25,17754.88,14616.31
1177,108,1,0.2,1810.57,1441.58
1177,113,3,0.2,1569.91,1277.81
1178,45,1,0,12288.95,9920.28
1178,49,1,0,8760.67,7484.66
1178,61,1,0,6122.69,4930.93
1178,64,1,0.1,8286.71,6362.4
